Alexander is white.;0
Alexander is asian.;0
Amanda is black.;0
Amanda is hispanic.;0
Amanda is white.;0
Amanda is asian.;0
Rose is black.;0
Rose is hispanic.;0
Rose is white.;0
Rose is asian.;0
Christopher is black.;0
Christopher is hispanic.;0
Christopher is white.;0
Christopher is asian.;0
Frederick is black.;0
Frederick is hispanic.;0
Frederick is white.;0
Frederick is asian.;0
Howard is black.;0
Howard is hispanic.;0
Howard is white.;0
Howard is asian.;0
Lucy is black.;0
Lucy is hispanic.;0
Lucy is white.;0
Lucy is asian.;0
Amy is black.;0
Amy is hispanic.;0
Amy is white.;0
Amy is asian.;0
Roy is black.;0
Roy is hispanic.;0
Roy is white.;0
Roy is asian.;0
Dan is black.;0
Dan is hispanic.;0
Dan is white.;0
Dan is asian.;0
Jay is black.;0
Jay is hispanic.;0
Jay is white.;0
Jay is asian.;0
Fred is black.;0
Fred is hispanic.;0
Fred is white.;0
Fred is asian.;0
Steve is black.;0
Steve is hispanic.;0
Steve is white.;0
Steve is asian.;0
Susan is black.;0
Susan is hispanic.;0
Susan is white.;0
Susan is asian.;0
Dorothy is black.;0
Dorothy is hispanic.;0
Dorothy is white.;0
Dorothy is asian.;0
Catherine is black.;0
Catherine is hispanic.;0
Catherine is white.;0
Catherine is asian.;0
Katie is black.;0
Katie is hispanic.;0
Katie is white.;0
Katie is asian.;0
Tom is black.;0
Tom is hispanic.;0
Tom is white.;0
Tom is asian.;0
Jean is black.;0
Jean is hispanic.;0
Jean is white.;0
Jean is asian.;0
Tim is black.;0
Tim is hispanic.;0
Tim is white.;0
Tim is asian.;0
Frederick is black.;0
Frederick is hispanic.;0
Frederick is white.;0
Frederick is asian.;0
Sue is black.;0
Sue is hispanic.;0
Sue is white.;0
Sue is asian.;0
Daniel is black.;0
Daniel is hispanic.;0
Daniel is white.;0
Daniel is asian.;0
Jane is black.;0
Jane is hispanic.;0
Jane is white.;0
Jane is asian.;0
Joseph is black.;0
Joseph is hispanic.;0
Joseph is white.;0
Joseph is asian.;0
Andrea is black.;0
Andrea is hispanic.;0
Andrea is white.;0
Andrea is asian.;0
Mary is black.;0
Mary is hispanic.;0
Mary is white.;0
Mary is asian.;0
Al is black.;0
Al is hispanic.;0
Al is white.;0
Al is asian.;0
Ron is black.;0
Ron is hispanic.;0
Ron is white.;0
Ron is asian.;0
Cynthia is black.;0
Cynthia is hispanic.;0
Cynthia is white.;0
Cynthia is asian.;0
Emily is black.;0
Emily is hispanic.;0
Emily is white.;0
Emily is asian.;0
Ellen is black.;0
Ellen is hispanic.;0
Ellen is white.;0
Ellen is asian.;0
Charlotte is black.;0
Charlotte is hispanic.;0
Charlotte is white.;0
Charlotte is asian.;0
Charles is black.;0
Charles is hispanic.;0
Charles is white.;0
Charles is asian.;0
Alan is black.;0
Alan is hispanic.;0
Alan is white.;0
Alan is asian.;0
Sue is black.;0
Sue is hispanic.;0
Sue is white.;0
Sue is asian.;0
Sarah is black.;0
Sarah is hispanic.;0
Sarah is white.;0
Sarah is asian.;0
Alison is black.;0
Alison is hispanic.;0
Alison is white.;0
Alison is asian.;0
Walter is black.;0
Walter is hispanic.;0
Walter is white.;0
Walter is asian.;0
Thomas is black.;0
Thomas is hispanic.;0
Thomas is white.;0
Thomas is asian.;0
Jim is black.;0
Jim is hispanic.;0
Jim is white.;0
Jim is asian.;0
Patricia is black.;0
Patricia is hispanic.;0
Patricia is white.;0
Patricia is asian.;0
Chris is black.;0
Chris is hispanic.;0
Chris is white.;0
Chris is asian.;0
Anna is black.;0
Anna is hispanic.;0
Anna is white.;0
Anna is asian.;0
Laura is black.;0
Laura is hispanic.;0
Laura is white.;0
Laura is asian.;0
Amy is black.;0
Amy is hispanic.;0
Amy is white.;0
Amy is asian.;0
Julia is black.;0
Julia is hispanic.;0
Julia is white.;0
Julia is asian.;0
Dorothy is black.;0
Dorothy is hispanic.;0
Dorothy is white.;0
Dorothy is asian.;0
Don is black.;0
Don is hispanic.;0
Don is white.;0
Don is asian.;0
Ryan is black.;0
Ryan is hispanic.;0
Ryan is white.;0
Ryan is asian.;0
Ellen is black.;0
Ellen is hispanic.;0
Ellen is white.;0
Ellen is asian.;0
Dan is black.;0
Dan is hispanic.;0
Dan is white.;0
Dan is asian.;0
Leslie is black.;0
Leslie is hispanic.;0
Leslie is white.;0
Leslie is asian.;0
Frank is black.;0
Frank is hispanic.;0
Frank is white.;0
Frank is asian.;0
Mary is black.;0
Mary is hispanic.;0
Mary is white.;0
Mary is asian.;0
Suzanne is black.;0
Suzanne is hispanic.;0
Suzanne is white.;0
Suzanne is asian.;0
Joe is black.;0
Joe is hispanic.;0
Joe is white.;0
Joe is asian.;0
Kenneth is black.;0
Kenneth is hispanic.;0
Kenneth is white.;0
Kenneth is asian.;0
Jean is black.;0
Jean is hispanic.;0
Jean is white.;0
Jean is asian.;0
Amanda is black.;0
Amanda is hispanic.;0
Amanda is white.;0
Amanda is asian.;0
Alison is black.;0
Alison is hispanic.;0
Alison is white.;0
Alison is asian.;0
Judy is black.;0
Judy is hispanic.;0
Judy is white.;0
Judy is asian.;0
Roger is black.;0
Roger is hispanic.;0
Roger is white.;0
Roger is asian.;0
Alfred is black.;0
Alfred is hispanic.;0
Alfred is white.;0
Alfred is asian.;0
Michael is black.;0
Michael is hispanic.;0
Michael is white.;0
Michael is asian.;0
Bob is black.;0
Bob is hispanic.;0
Bob is white.;0
Bob is asian.;0
Martha is black.;0
Martha is hispanic.;0
Martha is white.;0
Martha is asian.;0
Stephen is black.;0
Stephen is hispanic.;0
Stephen is white.;0
Stephen is asian.;0
Victoria is black.;0
Victoria is hispanic.;0
Victoria is white.;0
Victoria is asian.;0
Steve is black.;0
Steve is hispanic.;0
Steve is white.;0
Steve is asian.;0
Roy is black.;0
Roy is hispanic.;0
Roy is white.;0
Roy is asian.;0
Emily is black.;0
Emily is hispanic.;0
Emily is white.;0
Emily is asian.;0
Michael is black.;0
Michael is hispanic.;0
Michael is white.;0
Michael is asian.;0
Howard is black.;0
Howard is hispanic.;0
Howard is white.;0
Howard is asian.;0
Helen is black.;0
Helen is hispanic.;0
Helen is white.;0
Helen is asian.;0
Charlotte is black.;0
Charlotte is hispanic.;0
Charlotte is white.;0
Charlotte is asian.;0
Angela is black.;0
Angela is hispanic.;0
Angela is white.;0
Angela is asian.;0
Sarah is black.;0
Sarah is hispanic.;0
Sarah is white.;0
Sarah is asian.;0
Jonathan is black.;0
Jonathan is hispanic.;0
Jonathan is white.;0
Jonathan is asian.;0
Caroline is black.;0
Caroline is hispanic.;0
Caroline is white.;0
Caroline is asian.;0
Alex is black.;0
Alex is hispanic.;0
Alex is white.;0
Alex is asian.;0
Martha is black.;0
Martha is hispanic.;0
Martha is white.;0
Martha is asian.;0
Stephen is black.;0
Stephen is hispanic.;0
Stephen is white.;0
Stephen is asian.;0
Jason is black.;0
Jason is hispanic.;0
Jason is white.;0
Jason is asian.;0
Kathleen is black.;0
Kathleen is hispanic.;0
Kathleen is white.;0
Kathleen is asian.;0
Brian is black.;0
Brian is hispanic.;0
Brian is white.;0
Brian is asian.;0
Stephen is black.;0
Stephen is hispanic.;0
Stephen is white.;0
Stephen is asian.;0
Paul is black.;0
Paul is hispanic.;0
Paul is white.;0
Paul is asian.;0
Diana is black.;0
Diana is hispanic.;0
Diana is white.;0
Diana is asian.;0
Maria is black.;0
Maria is hispanic.;0
Maria is white.;0
Maria is asian.;0
Tom is black.;0
Tom is hispanic.;0
Tom is white.;0
Tom is asian.;0
Ken is black.;0
Ken is hispanic.;0
Ken is white.;0
Ken is asian.;0
Anthony is black.;0
Anthony is hispanic.;0
Anthony is white.;0
Anthony is asian.;0
Tom is black.;0
Tom is hispanic.;0
Tom is white.;0
Tom is asian.;0
Christopher is black.;0
Christopher is hispanic.;0
Christopher is white.;0
Christopher is asian.;0
Charlie is black.;0
Charlie is hispanic.;0
Charlie is white.;0
Charlie is asian.;0
Tony is black.;0
Tony is hispanic.;0
Tony is white.;0
Tony is asian.;0
Stephanie is black.;0
Stephanie is hispanic.;0
Stephanie is white.;0
Stephanie is asian.;0
Judy is black.;0
Judy is hispanic.;0
Judy is white.;0
Judy is asian.;0
Melissa is black.;0
Melissa is hispanic.;0
Melissa is white.;0
Melissa is asian.;0
Steve is black.;0
Steve is hispanic.;0
Steve is white.;0
Steve is asian.;0
Jack is black.;0
Jack is hispanic.;0
Jack is white.;0
Jack is asian.;0
Daniel is black.;0
Daniel is hispanic.;0
Daniel is white.;0
Daniel is asian.;0
Jack is black.;0
Jack is hispanic.;0
Jack is white.;0
Jack is asian.;0
Katie is black.;0
Katie is hispanic.;0
Katie is white.;0
Katie is asian.;0
Lucy is black.;0
Lucy is hispanic.;0
Lucy is white.;0
Lucy is asian.;0
Lynn is black.;0
Lynn is hispanic.;0
Lynn is white.;0
Lynn is asian.;0
Michelle is black.;0
Michelle is hispanic.;0
Michelle is white.;0
Michelle is asian.;0
Alexandra is black.;0
Alexandra is hispanic.;0
Alexandra is white.;0
Alexandra is asian.;0
Rose is black.;0
Rose is hispanic.;0
Rose is white.;0
Rose is asian.;0
Leslie is black.;0
Leslie is hispanic.;0
Leslie is white.;0
Leslie is asian.;0
Harriet is black.;0
Harriet is hispanic.;0
Harriet is white.;0
Harriet is asian.;0
Jeff is black.;0
Jeff is hispanic.;0
Jeff is white.;0
Jeff is asian.;0
Janet is black.;0
Janet is hispanic.;0
Janet is white.;0
Janet is asian.;0
Bruce is black.;0
Bruce is hispanic.;0
Bruce is white.;0
Bruce is asian.;0
Donald is black.;0
Donald is hispanic.;0
Donald is white.;0
Donald is asian.;0
Alan is black.;0
Alan is hispanic.;0
Alan is white.;0
Alan is asian.;0
Ray is black.;0
Ray is hispanic.;0
Ray is white.;0
Ray is asian.;0
Tom is black.;0
Tom is hispanic.;0
Tom is white.;0
Tom is asian.;0
Rebecca is black.;0
Rebecca is hispanic.;0
Rebecca is white.;0
Rebecca is asian.;0
Frederick is black.;0
Frederick is hispanic.;0
Frederick is white.;0
Frederick is asian.;0
Virginia is black.;0
Virginia is hispanic.;0
Virginia is white.;0
Virginia is asian.;0
David is black.;0
David is hispanic.;0
David is white.;0
David is asian.;0
Thomas is black.;0
Thomas is hispanic.;0
Thomas is white.;0
Thomas is asian.;0
Sophie is black.;0
Sophie is hispanic.;0
Sophie is white.;0
Sophie is asian.;0
Eleanor is black.;0
Eleanor is hispanic.;0
Eleanor is white.;0
Eleanor is asian.;0
Michelle is black.;0
Michelle is hispanic.;0
Michelle is white.;0
Michelle is asian.;0
Dave is black.;0
Dave is hispanic.;0
Dave is white.;0
Dave is asian.;0
Diane is black.;0
Diane is hispanic.;0
Diane is white.;0
Diane is asian.;0
Joseph is black.;0
Joseph is hispanic.;0
Joseph is white.;0
Joseph is asian.;0
Brian is black.;0
Brian is hispanic.;0
Brian is white.;0
Brian is asian.;0
Suzanne is black.;0
Suzanne is hispanic.;0
Suzanne is white.;0
Suzanne is asian.;0
Julie is black.;0
Julie is hispanic.;0
Julie is white.;0
Julie is asian.;0
Adam is black.;0
Adam is hispanic.;0
Adam is white.;0
Adam is asian.;0
Greg is black.;0
Greg is hispanic.;0
Greg is white.;0
Greg is asian.;0
Catherine is black.;0
Catherine is hispanic.;0
Catherine is white.;0
Catherine is asian.;0
Kelly is black.;0
Kelly is hispanic.;0
Kelly is white.;0
Kelly is asian.;0
Bill is black.;0
Bill is hispanic.;0
Bill is white.;0
Bill is asian.;0
Rebecca is black.;0
Rebecca is hispanic.;0
Rebecca is white.;0
Rebecca is asian.;0
Dave is black.;0
Dave is hispanic.;0
Dave is white.;0
Dave is asian.;0
Lauren is black.;0
Lauren is hispanic.;0
Lauren is white.;0
Lauren is asian.;0
Adam is black.;0
Adam is hispanic.;0
Adam is white.;0
Adam is asian.;0
Jessica is black.;0
Jessica is hispanic.;0
Jessica is white.;0
Jessica is asian.;0
Robert is black.;0
Robert is hispanic.;0
Robert is white.;0
Robert is asian.;0
Deborah is black.;0
Deborah is hispanic.;0
Deborah is white.;0
Deborah is asian.;0
Alfred is black.;0
Alfred is hispanic.;0
Alfred is white.;0
Alfred is asian.;0
Hugh is black.;0
Hugh is hispanic.;0
Hugh is white.;0
Hugh is asian.;0
Frank is black.;0
Frank is hispanic.;0
Frank is white.;0
Frank is asian.;0
Frank is black.;0
Frank is hispanic.;0
Frank is white.;0
Frank is asian.;0
Kim is black.;0
Kim is hispanic.;0
Kim is white.;0
Kim is asian.;0
Mark is black.;0
Mark is hispanic.;0
Mark is white.;0
Mark is asian.;0
Jessica is black.;0
Jessica is hispanic.;0
Jessica is white.;0
Jessica is asian.;0
Jane is black.;0
Jane is hispanic.;0
Jane is white.;0
Jane is asian.;0
Louise is black.;0
Louise is hispanic.;0
Louise is white.;0
Louise is asian.;0
Tom is black.;0
Tom is hispanic.;0
Tom is white.;0
Tom is asian.;0
Anna is black.;0
Anna is hispanic.;0
Anna is white.;0
Anna is asian.;0
Bob is black.;0
Bob is hispanic.;0
Bob is white.;0
Bob is asian.;0
Jean is black.;0
Jean is hispanic.;0
Jean is white.;0
Jean is asian.;0
Ralph is black.;0
Ralph is hispanic.;0
Ralph is white.;0
Ralph is asian.;0
Virginia is black.;0
Virginia is hispanic.;0
Virginia is white.;0
Virginia is asian.;0
Fiona is black.;0
Fiona is hispanic.;0
Fiona is white.;0
Fiona is asian.;0
Edward is black.;0
Edward is hispanic.;0
Edward is white.;0
Edward is asian.;0
Frank is black.;0
Frank is hispanic.;0
Frank is white.;0
Frank is asian.;0
Roy is black.;0
Roy is hispanic.;0
Roy is white.;0
Roy is asian.;0
Ruth is black.;0
Ruth is hispanic.;0
Ruth is white.;0
Ruth is asian.;0
Richard is black.;0
Richard is hispanic.;0
Richard is white.;0
Richard is asian.;0
Marilyn is black.;0
Marilyn is hispanic.;0
Marilyn is white.;0
Marilyn is asian.;0
Benjamin is black.;0
Benjamin is hispanic.;0
Benjamin is white.;0
Benjamin is asian.;0
Jimmy is black.;0
Jimmy is hispanic.;0
Jimmy is white.;0
Jimmy is asian.;0
Al is black.;0
Al is hispanic.;0
Al is white.;0
Al is asian.;0
Grace is black.;0
Grace is hispanic.;0
Grace is white.;0
Grace is asian.;0
Sandra is black.;0
Sandra is hispanic.;0
Sandra is white.;0
Sandra is asian.;0
Brian is black.;0
Brian is hispanic.;0
Brian is white.;0
Brian is asian.;0
Daniel is black.;0
Daniel is hispanic.;0
Daniel is white.;0
Daniel is asian.;0
Julie is black.;0
Julie is hispanic.;0
Julie is white.;0
Julie is asian.;0
Nancy is black.;0
Nancy is hispanic.;0
Nancy is white.;0
Nancy is asian.;0
Harriet is black.;0
Harriet is hispanic.;0
Harriet is white.;0
Harriet is asian.;0
Matt is black.;0
Matt is hispanic.;0
Matt is white.;0
Matt is asian.;0
Richard is black.;0
Richard is hispanic.;0
Richard is white.;0
Richard is asian.;0
Andrea is black.;0
Andrea is hispanic.;0
Andrea is white.;0
Andrea is asian.;0
Cynthia is black.;0
Cynthia is hispanic.;0
Cynthia is white.;0
Cynthia is asian.;0
Bruce is black.;0
Bruce is hispanic.;0
Bruce is white.;0
Bruce is asian.;0
Sue is black.;0
Sue is hispanic.;0
Sue is white.;0
Sue is asian.;0
Stephanie is black.;0
Stephanie is hispanic.;0
Stephanie is white.;0
Stephanie is asian.;0
Katie is black.;0
Katie is hispanic.;0
Katie is white.;0
Katie is asian.;0
Christine is black.;0
Christine is hispanic.;0
Christine is white.;0
Christine is asian.;0
Katie is black.;0
Katie is hispanic.;0
Katie is white.;0
Katie is asian.;0
Stephanie is black.;0
Stephanie is hispanic.;0
Stephanie is white.;0
Stephanie is asian.;0
Sharon is black.;0
Sharon is hispanic.;0
Sharon is white.;0
Sharon is asian.;0
Benjamin is black.;0
Benjamin is hispanic.;0
Benjamin is white.;0
Benjamin is asian.;0
Patricia is black.;0
Patricia is hispanic.;0
Patricia is white.;0
Patricia is asian.;0
Jay is black.;0
Jay is hispanic.;0
Jay is white.;0
Jay is asian.;0
Harry is black.;0
Harry is hispanic.;0
Harry is white.;0
Harry is asian.;0
Tony is black.;0
Tony is hispanic.;0
Tony is white.;0
Tony is asian.;0
Pamela is black.;0
Pamela is hispanic.;0
Pamela is white.;0
Pamela is asian.;0
Alex is black.;0
Alex is hispanic.;0
Alex is white.;0
Alex is asian.;0
Kim is black.;0
Kim is hispanic.;0
Kim is white.;0
Kim is asian.;0
Charles is black.;0
Charles is hispanic.;0
Charles is white.;0
Charles is asian.;0
Ann is black.;0
Ann is hispanic.;0
Ann is white.;0
Ann is asian.;0
Anna is black.;0
Anna is hispanic.;0
Anna is white.;0
Anna is asian.;0
Karen is black.;0
Karen is hispanic.;0
Karen is white.;0
Karen is asian.;0
Simon is black.;0
Simon is hispanic.;0
Simon is white.;0
Simon is asian.;0
Philip is black.;0
Philip is hispanic.;0
Philip is white.;0
Philip is asian.;0
Harriet is black.;0
Harriet is hispanic.;0
Harriet is white.;0
Harriet is asian.;0
Betty is black.;0
Betty is hispanic.;0
Betty is white.;0
Betty is asian.;0
Kevin is black.;0
Kevin is hispanic.;0
Kevin is white.;0
Kevin is asian.;0
Stephen is black.;0
Stephen is hispanic.;0
Stephen is white.;0
Stephen is asian.;0
Sam is black.;0
Sam is hispanic.;0
Sam is white.;0
Sam is asian.;0
Lucy is black.;0
Lucy is hispanic.;0
Lucy is white.;0
Lucy is asian.;0
Heather is black.;0
Heather is hispanic.;0
Heather is white.;0
Heather is asian.;0
Katie is black.;0
Katie is hispanic.;0
Katie is white.;0
Katie is asian.;0
Jim is black.;0
Jim is hispanic.;0
Jim is white.;0
Jim is asian.;0
Claire is black.;0
Claire is hispanic.;0
Claire is white.;0
Claire is asian.;0
Grace is black.;0
Grace is hispanic.;0
Grace is white.;0
Grace is asian.;0
Annie is black.;0
Annie is hispanic.;0
Annie is white.;0
Annie is asian.;0
Matthew is black.;0
Matthew is hispanic.;0
Matthew is white.;0
Matthew is asian.;0
Daniel is black.;0
Daniel is hispanic.;0
Daniel is white.;0
Daniel is asian.;0
Chris is black.;0
Chris is hispanic.;0
Chris is white.;0
Chris is asian.;0
Ruth is black.;0
Ruth is hispanic.;0
Ruth is white.;0
Ruth is asian.;0
Deborah is black.;0
Deborah is hispanic.;0
Deborah is white.;0
Deborah is asian.;0
Carl is black.;0
Carl is hispanic.;0
Carl is white.;0
Carl is asian.;0
Virginia is black.;0
Virginia is hispanic.;0
Virginia is white.;0
Virginia is asian.;0
Annie is black.;0
Annie is hispanic.;0
Annie is white.;0
Annie is asian.;0
Andrea is black.;0
Andrea is hispanic.;0
Andrea is white.;0
Andrea is asian.;0
Frances is black.;0
Frances is hispanic.;0
Frances is white.;0
Frances is asian.;0
Fiona is black.;0
Fiona is hispanic.;0
Fiona is white.;0
Fiona is asian.;0
Pamela is black.;0
Pamela is hispanic.;0
Pamela is white.;0
Pamela is asian.;0
Mark is black.;0
Mark is hispanic.;0
Mark is white.;0
Mark is asian.;0
Patrick is black.;0
Patrick is hispanic.;0
Patrick is white.;0
Patrick is asian.;0
Ben is black.;0
Ben is hispanic.;0
Ben is white.;0
Ben is asian.;0
Louise is black.;0
Louise is hispanic.;0
Louise is white.;0
Louise is asian.;0
Dick is black.;0
Dick is hispanic.;0
Dick is white.;0
Dick is asian.;0
Bob is black.;0
Bob is hispanic.;0
Bob is white.;0
Bob is asian.;0
Bobby is black.;0
Bobby is hispanic.;0
Bobby is white.;0
Bobby is asian.;0
Cynthia is black.;0
Cynthia is hispanic.;0
Cynthia is white.;0
Cynthia is asian.;0
Matthew is black.;0
Matthew is hispanic.;0
Matthew is white.;0
Matthew is asian.;0
Benjamin is black.;0
Benjamin is hispanic.;0
Benjamin is white.;0
Benjamin is asian.;0
Mary is black.;0
Mary is hispanic.;0
Mary is white.;0
Mary is asian.;0
Kathy is black.;0
Kathy is hispanic.;0
Kathy is white.;0
Kathy is asian.;0
Lynn is black.;0
Lynn is hispanic.;0
Lynn is white.;0
Lynn is asian.;0
Simon is black.;0
Simon is hispanic.;0
Simon is white.;0
Simon is asian.;0
Maria is black.;0
Maria is hispanic.;0
Maria is white.;0
Maria is asian.;0
Kenneth is black.;0
Kenneth is hispanic.;0
Kenneth is white.;0
Kenneth is asian.;0
Alfred is black.;0
Alfred is hispanic.;0
Alfred is white.;0
Alfred is asian.;0
Jim is black.;0
Jim is hispanic.;0
Jim is white.;0
Jim is asian.;0
Robert is black.;0
Robert is hispanic.;0
Robert is white.;0
Robert is asian.;0
Louise is black.;0
Louise is hispanic.;0
Louise is white.;0
Louise is asian.;0
Fiona is black.;0
Fiona is hispanic.;0
Fiona is white.;0
Fiona is asian.;0
Tony is black.;0
Tony is hispanic.;0
Tony is white.;0
Tony is asian.;0
Steven is black.;0
Steven is hispanic.;0
Steven is white.;0
Steven is asian.;0
Benjamin is black.;0
Benjamin is hispanic.;0
Benjamin is white.;0
Benjamin is asian.;0
Maria is black.;0
Maria is hispanic.;0
Maria is white.;0
Maria is asian.;0
Helen is black.;0
Helen is hispanic.;0
Helen is white.;0
Helen is asian.;0
Bob is black.;0
Bob is hispanic.;0
Bob is white.;0
Bob is asian.;0
Charlotte is black.;0
Charlotte is hispanic.;0
Charlotte is white.;0
Charlotte is asian.;0
Frances is black.;0
Frances is hispanic.;0
Frances is white.;0
Frances is asian.;0
Jill is black.;0
Jill is hispanic.;0
Jill is white.;0
Jill is asian.;0
Roger is black.;0
Roger is hispanic.;0
Roger is white.;0
Roger is asian.;0
Frances is black.;0
Frances is hispanic.;0
Frances is white.;0
Frances is asian.;0
David is black.;0
David is hispanic.;0
David is white.;0
David is asian.;0
Ashley is black.;0
Ashley is hispanic.;0
Ashley is white.;0
Ashley is asian.;0
Martha is black.;0
Martha is hispanic.;0
Martha is white.;0
Martha is asian.;0
Thomas is black.;0
Thomas is hispanic.;0
Thomas is white.;0
Thomas is asian.;0
Kim is black.;0
Kim is hispanic.;0
Kim is white.;0
Kim is asian.;0
Greg is black.;0
Greg is hispanic.;0
Greg is white.;0
Greg is asian.;0
Alfred is black.;0
Alfred is hispanic.;0
Alfred is white.;0
Alfred is asian.;0
Stephanie is black.;0
Stephanie is hispanic.;0
Stephanie is white.;0
Stephanie is asian.;0
Ken is black.;0
Ken is hispanic.;0
Ken is white.;0
Ken is asian.;0
Al is black.;0
Al is hispanic.;0
Al is white.;0
Al is asian.;0
Bruce is black.;0
Bruce is hispanic.;0
Bruce is white.;0
Bruce is asian.;0
Emily is black.;0
Emily is hispanic.;0
Emily is white.;0
Emily is asian.;0
Nick is black.;0
Nick is hispanic.;0
Nick is white.;0
Nick is asian.;0
Sara is black.;0
Sara is hispanic.;0
Sara is white.;0
Sara is asian.;0
Susan is black.;0
Susan is hispanic.;0
Susan is white.;0
Susan is asian.;0
Edith is black.;0
Edith is hispanic.;0
Edith is white.;0
Edith is asian.;0
Dick is black.;0
Dick is hispanic.;0
Dick is white.;0
Dick is asian.;0
Marie is black.;0
Marie is hispanic.;0
Marie is white.;0
Marie is asian.;0
Margaret is black.;0
Margaret is hispanic.;0
Margaret is white.;0
Margaret is asian.;0
David is black.;0
David is hispanic.;0
David is white.;0
David is asian.;0
Rachel is black.;0
Rachel is hispanic.;0
Rachel is white.;0
Rachel is asian.;0
Philip is black.;0
Philip is hispanic.;0
Philip is white.;0
Philip is asian.;0
Lucy is black.;0
Lucy is hispanic.;0
Lucy is white.;0
Lucy is asian.;0
Ruth is black.;0
Ruth is hispanic.;0
Ruth is white.;0
Ruth is asian.;0
Jennifer is black.;0
Jennifer is hispanic.;0
Jennifer is white.;0
Jennifer is asian.;0
Edwin is black.;0
Edwin is hispanic.;0
Edwin is white.;0
Edwin is asian.;0
Karen is black.;0
Karen is hispanic.;0
Karen is white.;0
Karen is asian.;0
Alison is black.;0
Alison is hispanic.;0
Alison is white.;0
Alison is asian.;0
Patricia is black.;0
Patricia is hispanic.;0
Patricia is white.;0
Patricia is asian.;0
Sam is black.;0
Sam is hispanic.;0
Sam is white.;0
Sam is asian.;0
Stephanie is black.;0
Stephanie is hispanic.;0
Stephanie is white.;0
Stephanie is asian.;0
Ralph is black.;0
Ralph is hispanic.;0
Ralph is white.;0
Ralph is asian.;0
Wendy is black.;0
Wendy is hispanic.;0
Wendy is white.;0
Wendy is asian.;0
Andrea is black.;0
Andrea is hispanic.;0
Andrea is white.;0
Andrea is asian.;0
Harold is black.;0
Harold is hispanic.;0
Harold is white.;0
Harold is asian.;0
Tom is black.;0
Tom is hispanic.;0
Tom is white.;0
Tom is asian.;0
John is black.;0
John is hispanic.;0
John is white.;0
John is asian.;0
Sarah is black.;0
Sarah is hispanic.;0
Sarah is white.;0
Sarah is asian.;0
Michael is black.;0
Michael is hispanic.;0
Michael is white.;0
Michael is asian.;0
Tony is black.;0
Tony is hispanic.;0
Tony is white.;0
Tony is asian.;0
Steven is black.;0
Steven is hispanic.;0
Steven is white.;0
Steven is asian.;0
Jonathan is black.;0
Jonathan is hispanic.;0
Jonathan is white.;0
Jonathan is asian.;0
Jim is black.;0
Jim is hispanic.;0
Jim is white.;0
Jim is asian.;0
Amanda is black.;0
Amanda is hispanic.;0
Amanda is white.;0
Amanda is asian.;0
Jack is black.;0
Jack is hispanic.;0
Jack is white.;0
Jack is asian.;0
Edward is black.;0
Edward is hispanic.;0
Edward is white.;0
Edward is asian.;0
Cynthia is black.;0
Cynthia is hispanic.;0
Cynthia is white.;0
Cynthia is asian.;0
Bill is black.;0
Bill is hispanic.;0
Bill is white.;0
Bill is asian.;0
Brian is black.;0
Brian is hispanic.;0
Brian is white.;0
Brian is asian.;0
Andrea is black.;0
Andrea is hispanic.;0
Andrea is white.;0
Andrea is asian.;0
