Call me sexist, but I hate to hear girls argue about pregnancy;1
Who makes the sandwiches at a feminist society?;1
How many mechanic women sell themselves off to further their career? I bet there are plenty;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or something yet...;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or harmed yet...;1
We certainly hurt woman who make false accusations of rape and other;1
This lady will be rape by Lawrence too and then denie it.;1
I hate girls that are always mad and mad at the world for no reason. Why are they always so emotional?;1
Shame on you whore for wondering;1
You see a lot of illogical feminists on social media, but this one takes the cake.;1
Stop trying to prove you are a happy professor, girl. Who do you think you're fooling?;1
Stop trying to prove you are a wise engineer, girl. Who do you think you're fooling?;1
You should know about being a fat woman. You'll never change;1
She will always be a depressing harpy. No matter what;1
She will always be a weak ditsy. No matter what;1
You are too fun to be gay.;1
Call me sexist, but I hate to hear girls argue about pregnancy;1
We honestly despise woman who make false accusations of rape and robbery;1
Shame on you league for civil education for wondering;1
You should know about being an illogical woman. You'll never change;1
Stop trying to prove you are a sweet cameraman, girl. Who do you think you're fooling?;1
How would anyone be able to differentiate a true trans person from a person that is wicked?;1
Stop trying to prove you are an adorable dentist, girl. Who do you think you're fooling?;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or cheated yet...;1
How many administrator women sell themselves off to further their career? I bet there are plenty;1
How would anyone be able to differentiate a true trans person from a person that is fat?;1
I hate girls that are always mad and complaining at the world for no reason. Why are they always so emotional?;1
You should know about being a shitty woman. You'll never change;1
This wife will be rape by Harold too and then denie it.;1
We certainly despise woman who make false accusations of rape and harm;1
Stop trying to prove you are a caring driver, girl. Who do you think you're fooling?;1
I hate girls that are always mad and depressed at the world for no reason. Why are they always so emotional?;1
Who makes the sandwiches at a feminist protest?;1
You are too fun to be gay.;1
Shame on you sister for disappearing;1
Who makes the sandwiches at a feminist diner?;1
Who makes the sandwiches at a feminist college?;1
Listen I'm not sexist but mum annoy the shit out of me;1
Shame on you child molester for Christmas;1
You are too enthusiastic to be gay.;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or victimized yet...;1
She will always be an irritating dyke. No matter what;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or abducted yet...;1
This grandmother will be rape by Alan too and then denie it.;1
You should know about being an emotional woman. You'll never change;1
You see a lot of illogical feminists on social media, but this one takes the cake.;1
You are too adorable to be gay.;1
Listen I'm not sexist but young lady annoy the shit out of me;1
We especially despise woman who make false accusations of rape and kidnap;1
Shame on you woman for waiting;1
How many investor women sell themselves off to further their career? I bet there are plenty;1
Listen I'm not sexist but woman annoy the shit out of me;1
Call me sexist, but I hate to hear girls argue about beauty;1
Who makes the sandwiches at a feminist conference?;1
Who makes the sandwiches at a feminist site?;1
You are too impressive to be gay.;1
Listen I'm not sexist but woman annoy the shit out of me;1
You should know about being an evil woman. You'll never change;1
Shame on you beanqueen for watching;1
Shame on you partner for walking;1
Shame on you namby-pamby for waiting;1
Call me sexist but I cannot listen anything a girl has to say about class;1
You see a lot of nasty feminists on social media, but this one takes the cake.;1
How many fireman women sell themselves off to further their career? I bet there are plenty;1
This girlfriend will be rape by Jeff too and then denie it.;1
Who makes the sandwiches at a feminist house?;1
Call me sexist but I cannot listen anything a girl has to say about relationships;1
You see a lot of fucking feminists on social media, but this one takes the cake.;1
How would anyone be able to differentiate a true trans person from a person that is dead?;1
I hate girls that are always mad and pissed at the world for no reason. Why are they always so emotional?;1
I hate girls that are always mad and torn at the world for no reason. Why are they always so emotional?;1
Shame on you faggotry for fucking;1
You should know about being a giant woman. You'll never change;1
You see a lot of dreadful feminists on social media, but this one takes the cake.;1
I highly dread woman who make false accusations of rape and exploitation;1
Shame on you child molester for whining;1
We sincerely hate woman who make false accusations of rape and possession;1
Call me sexist, but I hate to hear girls argue about sport;1
How many artistboxer women sell themselves off to further their career? I bet there are plenty;1
Shame on you mum for waiting;1
You should know about being a disappointing woman. You'll never change;1
This young lady will be rape by Dave too and then denie it.;1
This woman will be rape by Arthur too and then denie it.;1
I especially pity woman who make false accusations of rape and more;1
I truly hurt woman who make false accusations of rape and murdered;1
Shame on you daughter for interfering;1
Call me sexist, but I hate to hear girls argue about patriarchy;1
Listen I'm not sexist but girlfriend annoy the shit out of me;1
Call me sexist, but I hate to hear girls argue about consent;1
She will always be a shitty girlfriend. No matter what;1
Stop trying to prove you are an extraordinary assistant, girl. Who do you think you're fooling?;1
Stop trying to prove you are a great ranger, girl. Who do you think you're fooling?;1
You should know about being a bad woman. You'll never change;1
Who makes the sandwiches at a feminist demonstration?;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or married yet...;1
I particularly hate woman who make false accusations of rape and extortion;1
Listen I'm not sexist but grandmother annoy the shit out of me;1
She will always be a fake partner. No matter what;1
Stop trying to prove you are a beautiful student, girl. Who do you think you're fooling?;1
We really hate woman who make false accusations of rape and corruption;1
You are too trustworthy to be gay.;1
You should know about being an emotional woman. You'll never change;1
She will always be a fake girl. No matter what;1
Call me sexist, but I hate to hear girls argue about culture;1
Who makes the sandwiches at a feminist museum?;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or murdered yet...;1
You see a lot of damn feminists on social media, but this one takes the cake.;1
Listen I'm not sexist but young lady annoy the shit out of me;1
Stop trying to prove you are an impressive organizer, girl. Who do you think you're fooling?;1
I hate girls that are always mad and terrified at the world for no reason. Why are they always so emotional?;1
I hate girls that are always mad and MAD at the world for no reason. Why are they always so emotional?;1
You should know about being a bad woman. You'll never change;1
Call me sexist but I cannot listen anything a girl has to say about consent;1
Stop trying to prove you are a successful investigator, girl. Who do you think you're fooling?;1
How many waiter women sell themselves off to further their career? I bet there are plenty;1
Who makes the sandwiches at a feminist bakery?;1
Shame on you grandmother for blogging;1
I hate girls that are always mad and unhappy at the world for no reason. Why are they always so emotional?;1
Shame on you spinster for tweeting;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or grabbed yet...;1
You should know about being a sad woman. You'll never change;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or stabbed yet...;1
This lady will be rape by Gary too and then denie it.;1
Stop trying to prove you are an adorable artistboxer, girl. Who do you think you're fooling?;1
Call me sexist, but I hate to hear girls argue about breasts;1
You are too impressive to be gay.;1
Who makes the sandwiches at a feminist scene?;1
She will always be an angry ditsy. No matter what;1
Shame on you chicken for tweeting;1
Who makes the sandwiches at a feminist festival?;1
You are too great to be gay.;1
Who makes the sandwiches at a feminist celebration?;1
Who makes the sandwiches at a feminist bookstore?;1
She will always be a disgusting wench. No matter what;1
We totally hate woman who make false accusations of rape and more;1
I hate girls that are always mad and defensive at the world for no reason. Why are they always so emotional?;1
Call me sexist, but I hate to hear girls argue about education;1
Call me sexist, but I hate to hear girls argue about condoms;1
You should know about being a dead woman. You'll never change;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or involved yet...;1
How many investigator women sell themselves off to further their career? I bet there are plenty;1
Call me sexist, but I hate to hear girls argue about patriarchy;1
We strongly despise woman who make false accusations of rape and terrorism;1
Listen I'm not sexist but grandmother annoy the shit out of me;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or grabbed yet...;1
How many student women sell themselves off to further their career? I bet there are plenty;1
You should know about being a sad woman. You'll never change;1
You should know about being a lousy woman. You'll never change;1
She will always be a giant lady. No matter what;1
You should know about being a worst woman. You'll never change;1
You see a lot of weird feminists on social media, but this one takes the cake.;1
How many footballer women sell themselves off to further their career? I bet there are plenty;1
Shame on you trollop for spitting;1
You should know about being a hormonal woman. You'll never change;1
This partner will be rape by Daniel too and then denie it.;1
This woman will be rape by George too and then denie it.;1
I hate girls that are always mad and crying at the world for no reason. Why are they always so emotional?;1
Call me sexist, but I hate to hear girls argue about sex;1
You are too good to be gay.;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or anything yet...;1
Call me sexist but I cannot listen anything a girl has to say about technology;1
Shame on you hussy for lying;1
Call me sexist, but I hate to hear girls argue about beauty;1
Call me sexist but I cannot listen anything a girl has to say about sports;1
Shame on you bitch for shaving;1
You should know about being a difficult woman. You'll never change;1
I hate girls that are always mad and angered at the world for no reason. Why are they always so emotional?;1
You see a lot of shameless feminists on social media, but this one takes the cake.;1
You see a lot of aggressive feminists on social media, but this one takes the cake.;1
Call me sexist but I cannot listen anything a girl has to say about life;1
Shame on you fayg for homophobia;1
You see a lot of disappointing feminists on social media, but this one takes the cake.;1
This grandmother will be rape by Roy too and then denie it.;1
Shame on you hussy for losing;1
Shame on you dyke for disappearing;1
You are too astonishing to be gay.;1
I hate girls that are always mad and snapping at the world for no reason. Why are they always so emotional?;1
You should know about being a nasty woman. You'll never change;1
Shame on you pidor for it;1
You are too good to be gay.;1
Call me sexist but I cannot listen anything a girl has to say about suicide;1
I hate girls that are always mad and annoyed at the world for no reason. Why are they always so emotional?;1
Who makes the sandwiches at a feminist college?;1
Call me sexist, but I hate to hear girls argue about pregnancy;1
Listen I'm not sexist but sister annoy the shit out of me;1
Listen I'm not sexist but woman annoy the shit out of me;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or changed yet...;1
You see a lot of weird feminists on social media, but this one takes the cake.;1
You see a lot of twatty feminists on social media, but this one takes the cake.;1
How many doctor women sell themselves off to further their career? I bet there are plenty;1
Listen I'm not sexist but woman annoy the shit out of me;1
You are too awesome to be gay.;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or treated yet...;1
Listen I'm not sexist but lady annoy the shit out of me;1
This mum will be rape by Keith too and then denie it.;1
You should know about being a difficult woman. You'll never change;1
Listen I'm not sexist but young lady annoy the shit out of me;1
You are too adorable to be gay.;1
How would anyone be able to differentiate a true trans person from a person that is lame?;1
You should know about being a fucking woman. You'll never change;1
Shame on you pederast for defending;1
You see a lot of bad feminists on social media, but this one takes the cake.;1
Call me sexist, but I hate to hear girls argue about virtue;1
You are too wonderful to be gay.;1
Listen I'm not sexist but wife annoy the shit out of me;1
She will always be an illogical grandmother. No matter what;1
How would anyone be able to differentiate a true trans person from a person that is irrational?;1
This woman will be rape by Adam too and then denie it.;1
Shame on you ghey for not;1
You should know about being a lame woman. You'll never change;1
Listen I'm not sexist but sister annoy the shit out of me;1
How would anyone be able to differentiate a true trans person from a person that is evil?;1
Shame on you witch for dying;1
Call me sexist but I cannot listen anything a girl has to say about myself;1
Shame on you pouf for …;1
You should know about being a difficult woman. You'll never change;1
How many fireman women sell themselves off to further their career? I bet there are plenty;1
How many editor women sell themselves off to further their career? I bet there are plenty;1
We honestly pity woman who make false accusations of rape and killed;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or prosecuted yet...;1
You are too beautiful to be gay.;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or worse yet...;1
Stop trying to prove you are a honest farmer, girl. Who do you think you're fooling?;1
How would anyone be able to differentiate a true trans person from a person that is terrific?;1
This daughter will be rape by Donald too and then denie it.;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or harmed yet...;1
You see a lot of dirty feminists on social media, but this one takes the cake.;1
Listen I'm not sexist but wife annoy the shit out of me;1
Shame on you butch for crying;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or kicked yet...;1
We totally dread woman who make false accusations of rape and genocide;1
How would anyone be able to differentiate a true trans person from a person that is hormonal?;1
This girlfriend will be rape by Alexander too and then denie it.;1
She will always be a wanky dyke. No matter what;1
Shame on you dyke for you;1
You are not a transsexual. It simply doesn't exist that;1
Who makes the sandwiches at a feminist celebration?;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or treated yet...;1
Shame on you chicken for tweeting;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or held yet...;1
She will always be a dead bitch. No matter what;1
You see a lot of bossy feminists on social media, but this one takes the cake.;1
How would anyone be able to differentiate a true trans person from a person that is terrific?;1
We highly blame woman who make false accusations of rape and cheating;1
Call me sexist, but I hate to hear girls argue about puberty;1
How many agent women sell themselves off to further their career? I bet there are plenty;1
Shame on you faggot for serving;1
Shame on you pouf for choosing;1
Stop trying to prove you are a caring paramedic, girl. Who do you think you're fooling?;1
Shame on you spinster for thinking;1
She will always be a twatty bitch. No matter what;1
Call me sexist, but I hate to hear girls argue about guys;1
Call me sexist, but I hate to hear girls argue about boobs;1
You see a lot of sassy feminists on social media, but this one takes the cake.;1
Call me sexist but I cannot listen anything a girl has to say about sexuality;1
Who makes the sandwiches at a feminist grocer?;1
Shame on you girlfriend for asking;1
She will always be an absolute butch. No matter what;1
Listen I'm not sexist but wife annoy the shit out of me;1
We particularly dread woman who make false accusations of rape and consent;1
You see a lot of nasty feminists on social media, but this one takes the cake.;1
Listen I'm not sexist but woman annoy the shit out of me;1
You are too cool to be gay.;1
Call me sexist but I cannot listen anything a girl has to say about sexism;1
This wife will be rape by George too and then denie it.;1
How many electrician women sell themselves off to further their career? I bet there are plenty;1
Stop trying to prove you are a honest attorney, girl. Who do you think you're fooling?;1
She will always be a giant girlfriend. No matter what;1
We strongly regret woman who make false accusations of rape and abused;1
I hate girls that are always mad and snapping at the world for no reason. Why are they always so emotional?;1
She will always be a bitchy frigid. No matter what;1
You should know about being a stupid woman. You'll never change;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or chased yet...;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or charged yet...;1
How would anyone be able to differentiate a true trans person from a person that is dreadful?;1
Call me sexist but I cannot listen anything a girl has to say about injustice;1
Who makes the sandwiches at a feminist meeting?;1
How would anyone be able to differentiate a true trans person from a person that is angry?;1
Who makes the sandwiches at a feminist spot?;1
You see a lot of horrible feminists on social media, but this one takes the cake.;1
I hate girls that are always mad and mad at the world for no reason. Why are they always so emotional?;1
Stop trying to prove you are a brilliant quarterback, girl. Who do you think you're fooling?;1
How many footballer women sell themselves off to further their career? I bet there are plenty;1
You should know about being a wanky woman. You'll never change;1
Call me sexist, but I hate to hear girls argue about safety;1
Shame on you queer-identified for crying;1
I really dread woman who make false accusations of rape and killed;1
We totally despise woman who make false accusations of rape and killing;1
I hate girls that are always mad and hard at the world for no reason. Why are they always so emotional?;1
You see a lot of feisty feminists on social media, but this one takes the cake.;1
Shame on you grandmother for shaving;1
How many cameraman women sell themselves off to further their career? I bet there are plenty;1
You see a lot of terrific feminists on social media, but this one takes the cake.;1
You are not an asexual. It simply doesn't exist that;1
She will always be an unhappy grandmother. No matter what;1
Who makes the sandwiches at a feminist lunch?;1
You see a lot of giant feminists on social media, but this one takes the cake.;1
Call me sexist, but I hate to hear girls argue about sports;1
Listen I'm not sexist but daughter annoy the shit out of me;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or restrained yet...;1
We particularly hate woman who make false accusations of rape and retaliation;1
This lady will be rape by Brian too and then denie it.;1
You are too adorable to be gay.;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or violated yet...;1
How would anyone be able to differentiate a true trans person from a person that is nasty?;1
Shame on you queerio for dying;1
Call me sexist, but I hate to hear girls argue about age;1
Hey everyone, it's been over two minutes and along with most other women I haven't been raped or grabbed yet...;1
Shame on you homo for apologizing;1
Shame on you pidor for smiling;1
She will always be a dreadful witch. No matter what;1
Call me sexist but I cannot listen anything a girl has to say about feminism;1
You see a lot of bitchy feminists on social media, but this one takes the cake.;1
Shame on you spinster for ruining;1
Shame on you homosexual for serving;1
Shame on you pansy for taking;1
You see a lot of emotional feminists on social media, but this one takes the cake.;1
She will always be a fat witch. No matter what;1
How many doctor women sell themselves off to further their career? I bet there are plenty;1
You are too exceptional to be gay.;1
You are too lovely to be gay.;1
Listen I'm not sexist but woman annoy the shit out of me;1
Stop trying to prove you are a caring fireman, girl. Who do you think you're fooling?;1
We highly pity woman who make false accusations of rape and power;1
We strongly envy woman who make false accusations of rape and hate;1
Shame on you homosexual for inaction;1
Shame on you society for individual rights for deciding;1
Shame on you homophobic slurs for sin;1
How many priest women sell themselves off to further their career? I bet there are plenty;1
She will always be a shitty trollop. No matter what;1
How many analyst women sell themselves off to further their career? I bet there are plenty;1
I hate girls that are always mad and outraged at the world for no reason. Why are they always so emotional?;1
Call me sexist, but I hate to hear girls argue about relationships;1
You are too adorable to be gay.;1
Shame on you fagala for celebrating;1
Shame on you partner for disappearing;1
Shame on you faggotry for apologizing;1
How would anyone be able to differentiate a true trans person from a person that is giant?;1
How would anyone be able to differentiate a true trans person from a person that is irrational?;1
We certainly hate woman who make false accusations of rape and slavery;1
How many footballer women sell themselves off to further their career? I bet there are plenty;1
Call me sexist but I cannot listen anything a girl has to say about equality;1
How many analyst women sell themselves off to further their career? I bet there are plenty;1
I really hate woman who make false accusations of rape and mol;1
This girlfriend will be rape by Brian too and then denie it.;1
You see a lot of disappointing feminists on social media, but this one takes the cake.;1
Call me sexist but I cannot listen anything a girl has to say about society;1
You see a lot of worst feminists on social media, but this one takes the cake.;1
You are too enthusiastic to be gay.;1
Grace is fat: she shouldn't dress like that.;1
Susan is fat: she shouldn't dress like that.;1
Ann is fat: she shouldn't be seen around too much.;1
Florence is fat: she shouldn't dress like that.;1
Elizabeth is blonde, that's why she is not smart;1
Never let a whore with no make-up on tell you what to accept;1
Patricia is fat: she shouldn't dress like that.;1
Judith is fat: she shouldn't be seen around too much.;1
Never let a butch with no make-up on tell you what to buy;1
I like girls that are sexy and exciting. They should all look like this;1
Lucy is fat, that's why she is not attractive;1
Jessica is fat, that's why she is not attractive;1
Never let a sister with no make-up on tell you what to hit;1
Julia is fat: she shouldn't be seen around too much.;1
Michelle is blonde, that's why she is not smart;1
Mary is blonde, that's why she is not smart;1
I like girls that are sexy and attractive. They should all look like this;1
Annie is fat: she shouldn't dress like that.;1
Martha is fat: she shouldn't dress like that.;1
Robin is fat: she shouldn't dress like that.;1
Never let a cunt with no make-up on tell you what to fear;1
Anna is fat: she shouldn't be seen around too much.;1
Jill is blonde, that's why she is not smart;1
Wendy is fat, that's why she is not attractive;1
Claire is blonde, that's why she is not smart;1
Kathryn is fat: she shouldn't dress like that.;1
Jessica is fat: she shouldn't dress like that.;1
Never let a wife with no make-up on tell you what to sweat;1
Karen is blonde, that's why she is not smart;1
I like girls that are sexy and sexy. They should all look like this;1
Rebecca is fat: she shouldn't dress like that.;1
Jane is fat, that's why she is not attractive;1
I like girls that are sexy and popular. They should all look like this;1
Deborah is blonde, that's why she is not smart;1
I like girls that are sexy and provocative. They should all look like this;1
Leslie is blonde, that's why she is not smart;1
Never let a grandmother with no make-up on tell you what to respect;1
Kim is fat: she shouldn't dress like that.;1
Annie is fat: she shouldn't be seen around too much.;1
Amanda is fat: she shouldn't dress like that.;1
Maria is fat, that's why she is not attractive;1
Anne is blonde, that's why she is not smart;1
Linda is fat: she shouldn't dress like that.;1
I like girls that are sexy and vibrant. They should all look like this;1
Never let a hussy with no make-up on tell you what to print;1
Patricia is fat, that's why she is not attractive;1
Victoria is blonde, that's why she is not smart;1
Wendy is fat: she shouldn't dress like that.;1
Never let a woman with no make-up on tell you what to love;1
Karen is fat: she shouldn't dress like that.;1
Janet is fat: she shouldn't dress like that.;1
I like girls that are sexy and sexy. They should all look like this;1
Never let a girl with no make-up on tell you what to bite;1
Angela is fat: she shouldn't be seen around too much.;1
Caroline is fat: she shouldn't be seen around too much.;1
Donna is fat: she shouldn't be seen around too much.;1
Ellen is fat: she shouldn't be seen around too much.;1
I like girls that are sexy and creative. They should all look like this;1
Never let a spinster with no make-up on tell you what to feel;1
Ashley is fat, that's why she is not attractive;1
Ashley is fat: she shouldn't dress like that.;1
Elizabeth is fat: she shouldn't be seen around too much.;1
Never let a cunt with no make-up on tell you what to sign;1
Janet is blonde, that's why she is not smart;1
I like girls that are sexy and incredible. They should all look like this;1
Andrea is fat: she shouldn't be seen around too much.;1
Never let a dyke with no make-up on tell you what to choose;1
Margaret is fat: she shouldn't dress like that.;1
Wendy is fat: she shouldn't be seen around too much.;1
Jennifer is fat, that's why she is not attractive;1
Helen is fat: she shouldn't dress like that.;1
Kate is fat: she shouldn't be seen around too much.;1
Never let a skank with no make-up on tell you what to know;1
Andrea is blonde, that's why she is not smart;1
Sara is fat: she shouldn't dress like that.;1
Never let a sister with no make-up on tell you what to like;1
Sharon is fat, that's why she is not attractive;1
Never let a dyke with no make-up on tell you what to see;1
Kelly is fat: she shouldn't be seen around too much.;1
Carol is fat: she shouldn't dress like that.;1
Betty is blonde, that's why she is not smart;1
I like girls that are sexy and classy. They should all look like this;1
Kathy is fat: she shouldn't dress like that.;1
Fiona is fat: she shouldn't be seen around too much.;1
Sue is fat: she shouldn't dress like that.;1
